"","Start DateTime","Region","System","Activity","End DateTime Diff","Capacity","Network Traffic","End DateTime"
"1751",2016-03-02 22:38:37,"Asia","Email","Install",24322,0.4,"Medium",2016-03-03 05:23:59
"1752",2016-02-11 04:16:49,"Asia","Custom Application","Update",22866,0.5,"High",2016-02-11 10:37:55
"1753",2017-01-07 06:36:10,"Europe","Custom Application","Service Down",24845,0.5,"Medium",2017-01-07 13:30:15
"1754",2016-11-12 13:17:06,"Americas","Network","Update",26204,0.3,"Medium",2016-11-12 20:33:50
"1755",2016-04-07 05:37:19,"Asia","Email","Update",28964,0.6,"Medium",2016-04-07 13:40:03
"1756",2017-01-01 05:11:45,"Europe","Custom Application","Update",23212,0.5,"High",2017-01-01 11:38:37
"1757",2016-03-30 00:30:16,"Americas","Custom Application","Update",23297,0.5,"High",2016-03-30 06:58:33
"1758",2016-12-27 05:38:27,"Europe","Custom Application","Service Down",21583,0.5,"High",2016-12-27 11:38:10
"1759",2016-01-22 23:26:50,"Africa","Email","Update",28141,0.5,"Medium",2016-01-23 07:15:51
"1760",2016-04-28 17:19:41,"Asia","Email","Install",28325,0.4,"Medium",2016-04-29 01:11:46
"1761",2017-01-03 22:23:44,"Europe","Email","Update",30071,0.4,"Medium",2017-01-04 06:44:55
"1762",2016-09-22 06:25:33,"Americas","Email","Service Down",27586,0.4,"Medium",2016-09-22 14:05:19
"1763",2016-02-29 09:15:07,"Asia","Server","Update",24161,0.7,"High",2016-02-29 15:57:48
"1764",2016-08-06 02:29:14,"Americas","Network","Update",30232,0.2,"Low",2016-08-06 10:53:06
"1765",2016-04-08 05:42:11,"Americas","Email","Update",21901,0.4,"High",2016-04-08 11:47:12
"1766",2016-11-29 16:05:50,"Americas","Email","Update",24913,0.3,"Medium",2016-11-29 23:01:03
"1767",2016-11-10 12:32:12,"Europe","Server","Service Down",24389,0.7,"High",2016-11-10 19:18:41
"1768",2016-11-06 16:57:44,"Europe","Server","Service Down",23004,0.6,"High",2016-11-06 23:21:08
"1769",2016-03-24 12:06:35,"Asia","Custom Application","Update",25385,0.6,"Medium",2016-03-24 19:09:40
"1770",2016-04-13 22:51:05,"Americas","Server","Update",24489,0.8,"High",2016-04-14 05:39:14
"1771",2016-04-28 01:40:07,"Asia","Network","Install",29410,0.2,"Low",2016-04-28 09:50:17
"1772",2016-10-26 17:09:52,"Americas","Email","Service Down",20951,0.4,"High",2016-10-26 22:59:03
"1773",2016-07-10 06:10:13,"Americas","Server","Service Down",22252,0.7,"High",2016-07-10 12:21:05
"1774",2016-09-20 23:32:30,"Europe","Custom Application","Service Down",24862,0.6,"High",2016-09-21 06:26:52
"1775",2016-05-27 09:12:40,"Americas","Custom Application","Service Down",22282,0.5,"High",2016-05-27 15:24:02
"1776",2016-12-12 18:06:29,"Europe","Custom Application","Service Down",23455,0.5,"High",2016-12-13 00:37:24
"1777",2016-06-16 19:23:19,"Americas","Email","Update",25761,0.4,"Medium",2016-06-17 02:32:40
"1778",2016-06-18 23:24:14,"Americas","Network","Service Down",28252,0.2,"Medium",2016-06-19 07:15:06
"1779",2016-07-25 14:55:47,"Americas","Email","Update",27018,0.5,"Medium",2016-07-25 22:26:05
"1780",2016-07-11 09:55:28,"Americas","Email","Update",26587,0.4,"Medium",2016-07-11 17:18:35
"1781",2016-02-19 10:29:52,"Asia","Email","Install",26643,0.4,"Medium",2016-02-19 17:53:55
"1782",2016-11-27 11:16:56,"Europe","Custom Application","Update",22174,0.6,"High",2016-11-27 17:26:30
"1783",2016-11-02 15:59:05,"Americas","Custom Application","Service Down",24956,0.5,"Medium",2016-11-02 22:55:01
"1784",2016-03-08 09:26:49,"Americas","Custom Application","Update",25153,0.6,"Medium",2016-03-08 16:26:02
"1785",2016-08-30 22:42:57,"Americas","Custom Application","Update",20552,0.5,"High",2016-08-31 04:25:29
"1786",2016-12-15 20:31:28,"Americas","Email","Update",24226,0.4,"Medium",2016-12-16 03:15:14
"1787",2016-09-25 01:08:36,"Americas","Email","Install",26361,0.3,"Medium",2016-09-25 08:27:57
"1788",2016-11-17 02:47:41,"Europe","Custom Application","Update",23689,0.4,"Medium",2016-11-17 09:22:30
"1789",2016-08-15 13:07:29,"Americas","Custom Application","Update",22514,0.5,"High",2016-08-15 19:22:43
"1790",2017-01-17 19:51:52,"Australia","Server","Service Down",25841,0.7,"High",2017-01-18 03:02:33
"1791",2016-11-06 17:05:31,"Europe","Custom Application","Update",23580,0.6,"High",2016-11-06 23:38:31
"1792",2016-03-06 17:46:18,"Africa","SaaS Application","Update",30930,0.2,"Low",2016-03-07 02:21:48
"1793",2016-05-09 00:20:06,"Americas","Email","Update",26960,0.4,"Medium",2016-05-09 07:49:26
"1794",2016-10-10 02:53:36,"Americas","Email","Service Down",26171,0.6,"Medium",2016-10-10 10:09:47
"1795",2016-11-03 06:07:12,"Europe","Server","Service Down",25489,0.7,"High",2016-11-03 13:12:01
"1796",2016-02-11 21:33:01,"Asia","Email","Install",29873,0.4,"Medium",2016-02-12 05:50:54
"1797",2016-08-12 01:33:10,"Americas","Custom Application","Service Down",25007,0.6,"Medium",2016-08-12 08:29:57
"1798",2016-10-01 15:43:14,"Americas","Custom Application","Service Down",26716,0.7,"Medium",2016-10-01 23:08:30
"1799",2016-11-16 06:28:12,"Europe","Custom Application","Update",25022,0.4,"Medium",2016-11-16 13:25:14
"1800",2016-02-25 08:55:00,"Asia","Email","Install",27001,0.4,"Medium",2016-02-25 16:25:01
"1801",2016-02-08 19:48:56,"Asia","Email","Update",31021,0.5,"Low",2016-02-09 04:25:57
"1802",2016-02-28 11:29:03,"Asia","Custom Application","Install",27580,0.5,"Medium",2016-02-28 19:08:43
"1803",2016-05-13 21:06:19,"Americas","Email","Install",27111,0.4,"Medium",2016-05-14 04:38:10
"1804",2016-08-11 20:34:48,"Americas","Server","Service Down",25439,0.7,"High",2016-08-12 03:38:47
"1805",2016-03-23 17:16:01,"Americas","Custom Application","Update",22877,0.5,"High",2016-03-23 23:37:18
"1806",2016-03-12 08:04:57,"Asia","Network","Install",28004,0.3,"Medium",2016-03-12 15:51:41
"1807",2016-08-23 14:10:35,"Europe","Server","Update",25993,0.8,"Medium",2016-08-23 21:23:48
"1808",2016-03-05 19:00:48,"Asia","Network","Update",30187,0.3,"Low",2016-03-06 03:23:55
"1809",2016-05-10 01:28:13,"Asia","Network","Update",27864,0.3,"Medium",2016-05-10 09:12:37
"1810",2016-12-15 07:26:45,"Americas","Email","Update",22424,0.4,"Medium",2016-12-15 13:40:29
"1811",2016-09-19 18:55:48,"Europe","Server","Update",25421,0.6,"Medium",2016-09-20 01:59:29
"1812",2016-07-17 13:35:39,"Asia","Network","Install",28802,0.3,"Medium",2016-07-17 21:35:41
"1813",2016-05-29 18:33:43,"Americas","Email","Install",29268,0.5,"Medium",2016-05-30 02:41:31
"1814",2016-07-30 08:02:28,"Europe","Server","Update",32592,0.7,"Medium",2016-07-30 17:05:40
"1815",2017-01-06 09:50:59,"Americas","Email","Update",26046,0.5,"Medium",2017-01-06 17:05:05
"1816",2016-11-03 23:54:53,"Europe","Server","Service Down",28836,0.8,"Medium",2016-11-04 07:55:29
"1817",2016-11-29 21:13:50,"Americas","Email","Install",23497,0.3,"Medium",2016-11-30 03:45:27
"1818",2016-02-09 05:56:35,"Asia","Email","Security Test",26098,0.3,"Medium",2016-02-09 13:11:33
"1819",2016-11-22 18:19:25,"Europe","Email","Update",26032,0.3,"Medium",2016-11-23 01:33:17
"1820",2016-12-07 08:36:35,"Europe","Custom Application","Update",24303,0.5,"Medium",2016-12-07 15:21:38
"1821",2016-03-12 09:01:38,"Asia","Network","Security Test",26849,0.1,"Medium",2016-03-12 16:29:07
"1822",2016-05-25 01:36:52,"Americas","Custom Application","Update",25570,0.5,"Medium",2016-05-25 08:43:02
"1823",2016-11-19 11:24:00,"Europe","Server","Service Down",22207,0.7,"High",2016-11-19 17:34:07
"1824",2016-06-11 17:12:05,"Americas","Email","Update",28274,0.5,"Medium",2016-06-12 01:03:19
"1825",2017-01-16 07:29:58,"Australia","Server","Service Down",23917,0.7,"High",2017-01-16 14:08:35
"1826",2016-10-13 22:12:14,"Americas","Custom Application","Update",27657,0.6,"Medium",2016-10-14 05:53:11
"1827",2016-07-13 07:12:57,"Americas","Custom Application","Update",27305,0.7,"Medium",2016-07-13 14:48:02
"1828",2016-08-12 20:29:15,"Americas","Email","Install",27841,0.5,"Medium",2016-08-13 04:13:16
"1829",2016-04-12 06:57:12,"Asia","Email","Install",28157,0.5,"Medium",2016-04-12 14:46:29
"1830",2016-10-24 17:04:52,"Americas","Email","Update",25596,0.5,"Medium",2016-10-25 00:11:28
"1831",2016-05-05 21:39:55,"Asia","Email","Update",32001,0.4,"Low",2016-05-06 06:33:16
"1832",2016-12-16 22:57:42,"Europe","Custom Application","Service Down",21582,0.5,"High",2016-12-17 04:57:24
"1833",2016-11-15 19:35:34,"Europe","Server","Update",22831,0.7,"High",2016-11-16 01:56:05
"1834",2016-09-01 00:40:31,"Americas","Custom Application","Update",26405,0.6,"Medium",2016-09-01 08:00:36
"1835",2016-12-06 13:30:38,"Australia","Server","Update",19717,0.6,"High",2016-12-06 18:59:15
"1836",2016-12-24 03:16:47,"Australia","Custom Application","Update",24667,0.4,"Medium",2016-12-24 10:07:54
"1837",2016-04-04 20:01:23,"Asia","Network","Install",28173,0.2,"Medium",2016-04-05 03:50:56
"1838",2016-07-14 14:39:13,"Americas","Email","Update",29636,0.5,"Medium",2016-07-14 22:53:09
"1839",2016-08-27 06:28:11,"Europe","Custom Application","Update",30246,0.6,"Medium",2016-08-27 14:52:17
"1840",2016-07-26 12:37:07,"Americas","Custom Application","Update",26905,0.4,"Medium",2016-07-26 20:05:32
"1841",2016-06-07 06:09:47,"Americas","Custom Application","Update",28209,0.6,"Medium",2016-06-07 13:59:56
"1842",2016-10-28 15:04:49,"Europe","Custom Application","Update",23222,0.3,"High",2016-10-28 21:31:51
"1843",2016-12-13 22:42:18,"Europe","Server","Update",20923,0.6,"High",2016-12-14 04:31:01
"1844",2016-05-09 21:14:15,"Americas","Email","Install",26205,0.3,"Medium",2016-05-10 04:31:00
"1845",2016-02-21 00:43:09,"Americas","Custom Application","Security Test",27068,0.5,"Medium",2016-02-21 08:14:17
"1846",2016-07-12 18:28:10,"Americas","Email","Update",29010,0.6,"Medium",2016-07-13 02:31:40
"1847",2016-01-23 02:20:25,"Africa","Email","Install",32723,0.5,"Low",2016-01-23 11:25:48
"1848",2016-12-25 07:36:16,"Europe","Custom Application","Update",21243,0.4,"High",2016-12-25 13:30:19
"1849",2016-05-07 15:18:07,"Asia","Network","Update",32137,0.4,"Low",2016-05-08 00:13:44
"1850",2016-09-05 09:43:35,"Europe","Server","Update",28450,0.7,"Medium",2016-09-05 17:37:45
"1851",2016-03-18 15:29:35,"Americas","Custom Application","Install",25807,0.6,"Medium",2016-03-18 22:39:42
"1852",2016-10-06 13:19:36,"Europe","Data Center","New Release",23311,0.9,"High",2016-10-06 19:48:07
"1853",2016-03-21 19:12:37,"Asia","Custom Application","Install",27892,0.5,"Medium",2016-03-22 02:57:29
"1854",2016-07-31 09:06:21,"Asia","Email","Service Down",26656,0.5,"Medium",2016-07-31 16:30:37
"1855",2016-09-06 06:32:43,"Americas","Custom Application","Service Down",22705,0.6,"High",2016-09-06 12:51:08
"1856",2016-08-12 05:33:45,"Asia","Network","Install",28816,0.2,"Low",2016-08-12 13:34:01
"1857",2016-10-01 01:21:31,"Europe","Server","Update",23766,0.7,"High",2016-10-01 07:57:37
"1858",2016-08-13 07:40:22,"Asia","Email","Update",25872,0.5,"Medium",2016-08-13 14:51:34
"1859",2016-11-05 22:07:33,"Europe","Custom Application","Update",27799,0.5,"Medium",2016-11-06 05:50:52
"1860",2016-08-13 03:44:22,"Americas","Email","Update",30360,0.5,"Medium",2016-08-13 12:10:22
"1861",2017-01-18 01:57:53,"Australia","Server","Service Down",18017,0.8,"High",2017-01-18 06:58:10
"1862",2016-08-19 15:52:53,"Americas","Email","Update",27809,0.5,"Medium",2016-08-19 23:36:22
"1863",2016-09-25 12:29:03,"Americas","Email","Service Down",26986,0.5,"Medium",2016-09-25 19:58:49
"1864",2016-04-02 21:23:46,"Americas","Custom Application","Install",28551,0.5,"Medium",2016-04-03 05:19:37
"1865",2016-04-26 18:15:46,"Americas","Email","Update",30997,0.4,"Medium",2016-04-27 02:52:23
"1866",2016-07-30 08:24:05,"Americas","Custom Application","Update",26649,0.7,"Medium",2016-07-30 15:48:14
"1867",2016-06-20 01:07:31,"Americas","Custom Application","Service Down",19970,0.6,"High",2016-06-20 06:40:21
"1868",2016-11-11 09:42:52,"Europe","Custom Application","Install",25724,0.3,"Medium",2016-11-11 16:51:36
"1869",2017-01-13 02:12:18,"Europe","Custom Application","Service Down",29457,0.7,"Medium",2017-01-13 10:23:15
"1870",2016-08-24 12:25:27,"Europe","Server","Update",23896,0.5,"High",2016-08-24 19:03:43
"1871",2016-06-14 00:19:01,"Americas","Server","Update",21401,0.6,"High",2016-06-14 06:15:42
"1872",2016-07-17 04:44:58,"Europe","Server","Update",25776,0.6,"Medium",2016-07-17 11:54:34
"1873",2016-02-04 03:41:23,"Africa","Email","Install",28180,0.5,"Medium",2016-02-04 11:31:03
"1874",2016-11-05 23:12:25,"Europe","Custom Application","Update",24264,0.6,"Medium",2016-11-06 05:56:49
"1875",2016-11-03 17:28:07,"Europe","Custom Application","Install",25576,0.4,"Medium",2016-11-04 00:34:23
"1876",2016-01-26 15:23:22,"Asia","Server","Update",26064,0.7,"Medium",2016-01-26 22:37:46
"1877",2016-11-15 17:15:55,"Europe","Custom Application","Service Down",26439,0.6,"Medium",2016-11-16 00:36:34
"1878",2016-07-12 19:12:42,"Americas","Email","Install",25101,0.5,"Medium",2016-07-13 02:11:03
"1879",2016-10-27 02:59:40,"Europe","Server","Update",20352,0.6,"High",2016-10-27 08:38:52
"1880",2016-03-16 06:52:31,"Asia","Network","Install",29642,0.3,"Low",2016-03-16 15:06:33
"1881",2016-09-05 12:15:01,"Europe","Custom Application","Update",27156,0.4,"Medium",2016-09-05 19:47:37
"1882",2016-10-25 11:15:20,"Americas","Custom Application","Update",25120,0.6,"Medium",2016-10-25 18:14:00
"1883",2016-05-24 00:18:33,"Americas","Custom Application","Update",26695,0.5,"Medium",2016-05-24 07:43:28
"1884",2016-03-22 12:40:38,"Asia","Network","Update",27237,0.3,"Medium",2016-03-22 20:14:35
"1885",2017-01-06 14:43:10,"Europe","Email","Update",22229,0.2,"High",2017-01-06 20:53:39
"1886",2016-04-01 05:36:27,"Asia","Email","Update",26220,0.5,"Medium",2016-04-01 12:53:27
"1887",2016-08-17 12:40:27,"Europe","Custom Application","Update",25995,0.4,"Medium",2016-08-17 19:53:42
"1888",2016-04-14 13:11:53,"Americas","Custom Application","Update",26264,0.7,"Medium",2016-04-14 20:29:37
"1889",2016-04-11 13:56:02,"Americas","Custom Application","Update",30125,0.5,"Medium",2016-04-11 22:18:07
"1890",2016-09-19 07:15:50,"Americas","Email","Update",27223,0.4,"Medium",2016-09-19 14:49:33
"1891",2016-06-25 19:42:59,"Americas","Email","Service Down",24935,0.5,"Medium",2016-06-26 02:38:34
"1892",2016-07-01 01:15:20,"Americas","Custom Application","Service Down",29881,0.8,"Medium",2016-07-01 09:33:21
"1893",2016-03-01 00:25:06,"Asia","Email","Install",27377,0.5,"Medium",2016-03-01 08:01:23
"1894",2016-10-11 07:36:40,"Americas","Email","Update",27432,0.5,"Medium",2016-10-11 15:13:52
"1895",2016-08-15 04:30:02,"Americas","Custom Application","Service Down",27933,0.6,"Medium",2016-08-15 12:15:35
"1896",2016-05-22 07:15:36,"Americas","Custom Application","Service Down",25830,0.8,"Medium",2016-05-22 14:26:06
"1897",2016-10-31 14:26:38,"Europe","Custom Application","Update",25065,0.6,"Medium",2016-10-31 21:24:23
"1898",2016-12-31 07:12:44,"Europe","Server","Update",20919,0.6,"High",2016-12-31 13:01:23
"1899",2016-05-05 02:52:50,"Americas","Email","Install",27375,0.3,"Medium",2016-05-05 10:29:05
"1900",2016-05-11 03:19:32,"Americas","Custom Application","Update",26714,0.6,"Medium",2016-05-11 10:44:46
"1901",2016-08-12 15:36:45,"Americas","Custom Application","Install",23233,0.4,"Medium",2016-08-12 22:03:58
"1902",2016-09-19 14:04:05,"Americas","Network","Service Down",25724,0.3,"Medium",2016-09-19 21:12:49
"1903",2016-03-05 17:22:12,"Europe","Server","Update",28178,0.7,"Medium",2016-03-06 01:11:50
"1904",2016-02-10 07:44:52,"Asia","Custom Application","Install",23693,0.6,"High",2016-02-10 14:19:45
"1905",2016-08-19 16:21:03,"Americas","Email","Service Down",27506,0.5,"Medium",2016-08-19 23:59:29
"1906",2016-08-07 04:40:33,"Americas","Email","Update",25581,0.3,"Medium",2016-08-07 11:46:54
"1907",2016-03-15 01:23:06,"Asia","Email","Update",29654,0.5,"Medium",2016-03-15 09:37:20
"1908",2016-06-07 13:10:36,"Americas","Custom Application","Update",27662,0.5,"Medium",2016-06-07 20:51:38
"1909",2016-06-04 13:33:09,"Asia","Custom Application","Update",25523,0.6,"Medium",2016-06-04 20:38:32
"1910",2017-01-12 19:04:27,"Europe","Email","Update",23238,0.3,"Medium",2017-01-13 01:31:45
"1911",2016-11-25 18:18:57,"Europe","Custom Application","Service Down",22979,0.6,"High",2016-11-26 00:41:56
"1912",2016-04-11 01:09:37,"Americas","Email","Install",22466,0.3,"Medium",2016-04-11 07:24:03
"1913",2016-04-05 22:12:38,"Asia","Network","Service Down",33394,0.5,"Low",2016-04-06 07:29:12
"1914",2017-01-13 08:34:11,"Europe","Custom Application","New Release",27127,0.6,"Medium",2017-01-13 16:06:18
"1915",2016-10-25 15:02:15,"Europe","Server","Service Down",23673,0.8,"High",2016-10-25 21:36:48
"1916",2016-11-30 16:12:58,"Australia","Server","Service Down",26777,0.7,"Medium",2016-11-30 23:39:15
"1917",2016-06-28 16:25:05,"Americas","Custom Application","Update",21729,0.4,"High",2016-06-28 22:27:14
"1918",2016-10-26 18:24:12,"Americas","Custom Application","Service Down",24462,0.8,"High",2016-10-27 01:11:54
"1919",2016-03-08 02:09:19,"Americas","Email","Update",33062,0.4,"Low",2016-03-08 11:20:21
"1920",2016-11-04 22:06:35,"Americas","Custom Application","Update",25867,0.5,"Medium",2016-11-05 05:17:42
"1921",2016-05-30 12:54:45,"Americas","Email","Update",27846,0.6,"Medium",2016-05-30 20:38:51
"1922",2016-03-11 09:53:28,"Asia","Custom Application","Update",24848,0.6,"Medium",2016-03-11 16:47:36
"1923",2016-09-23 02:29:45,"Americas","Network","Update",27961,0.2,"Medium",2016-09-23 10:15:46
"1924",2017-01-04 02:41:02,"Europe","Server","Service Down",22386,0.7,"High",2017-01-04 08:54:08
"1925",2016-04-30 00:34:55,"Asia","Network","Update",26288,0.3,"Medium",2016-04-30 07:53:03
"1926",2016-05-19 23:38:56,"Americas","Custom Application","Update",26035,0.4,"Medium",2016-05-20 06:52:51
"1927",2016-11-09 05:47:07,"Americas","Network","Update",28954,0.2,"Medium",2016-11-09 13:49:41
"1928",2016-02-12 02:47:17,"Americas","Custom Application","Update",26621,0.5,"Medium",2016-02-12 10:10:58
"1929",2016-11-23 18:50:12,"Europe","Email","Update",25268,0.4,"Medium",2016-11-24 01:51:20
"1930",2016-01-23 06:04:35,"Americas","Server","Install",30230,0.6,"Medium",2016-01-23 14:28:25
"1931",2017-01-18 19:35:52,"Australia","Custom Application","Service Down",28268,0.5,"Medium",2017-01-19 03:27:00
"1932",2016-12-19 05:38:09,"Europe","Server","Update",23927,0.7,"High",2016-12-19 12:16:56
"1933",2016-06-08 23:37:50,"Americas","Custom Application","Update",25803,0.5,"Medium",2016-06-09 06:47:53
"1934",2016-12-15 18:21:24,"Americas","Email","Update",29363,0.4,"Medium",2016-12-16 02:30:47
"1935",2016-03-01 10:10:12,"Asia","Custom Application","Install",22911,0.4,"High",2016-03-01 16:32:03
"1936",2016-08-17 16:03:50,"Europe","Server","Update",28143,0.7,"Medium",2016-08-17 23:52:53
"1937",2016-06-19 22:07:43,"Asia","Email","Install",26320,0.5,"Medium",2016-06-20 05:26:23
"1938",2016-06-17 19:00:34,"Asia","Network","Update",32292,0.4,"Low",2016-06-18 03:58:46
"1939",2016-03-07 17:28:08,"Asia","Email","Install",23233,0.1,"Medium",2016-03-07 23:55:21
"1940",2016-08-11 11:22:31,"Asia","Email","Update",26094,0.6,"Medium",2016-08-11 18:37:25
"1941",2016-03-14 16:41:51,"Americas","Custom Application","Update",25445,0.5,"Medium",2016-03-14 23:45:56
"1942",2016-09-10 02:48:51,"Europe","Custom Application","Update",24982,0.5,"Medium",2016-09-10 09:45:13
"1943",2016-02-13 10:55:59,"Asia","Network","Install",27569,0.2,"Medium",2016-02-13 18:35:28
