skill,Cloud Computing,Accelerated Project Results,Analytics and business intelligence,Application Modernization,Big Data,Collaboration technologies workflow,CRM,DevOps,ERP Applications,IT department leadership in innovation.using new technology,Mobile technologies,Security,Virtualization,Web 2.0,Augmented Reality,Wearable Computing,3D Printing,Personal Cloud,Digital Banking,Smart Cities,Telematics,Internet of Things,Desktop Applications Specialist,Leadership,Technical Analyst,Desktop Security Specialist,Network Engineer,Project Management,Database Specialist,Legacy Programmer,Systems Engineer,Web Developer
supply_chain,0.022988506,0,0,0,0,0,0,0,0.036363636,0.082644628,0,0,0,0,0,0,0,0,0,0,0,0,0.006055363,0.049504951,0.015625,0.136363637,0.020408164,0.029411765,0,0.005941213,0,0.002336449
surfaceview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svg,0,0,0,0,0,0,0,0,0,0,0.008141113,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
svn,0,0.031609195,0,0,0,0.082317073,0,0.018181818,0,0,0,0.009731114,0,0,0,0.043478261,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swf,0,0,0,0,0,0,0,0,0,0,0,0.007170294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
swing,0,0,0,0,0,0,0,0,0,0,0,0.005633803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symbian,0,0,0,0,0,0,0,0,0,0,0.026458616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symfony,0,0,0,0,0,0,0,0,0,0,0,0.079129321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
symlink,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
synchronization,0.029885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sysadmin,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
systems_engineering,0,0,0.002785515,0.120689655,0.004048583,0,0,0,0.036363636,0,0,0.000512164,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
systems_integration,0.002298851,0,0,0.017241379,0,0,0.000958773,0,0,0.008264463,0.000339213,0,0,0,0,0,0,0,0,0,0,0,0.006055364,0.069306931,0.0625,0.272727273,0.040816327,0.504524887,0.044444445,0.0068793,0.010204082,0.007009346
system_design,0,0.002873563,0,0,0,0,0.001917546,0,0.018181818,0,0,0.000256082,0,0,0,0,0,0,0,0,0,0,0.008650519,0.034653465,0.03125,0.181818182,0,0.013574661,0.111111111,0.003126954,0,0.070093458
system_integration,0.002298851,0.002873563,0.002785515,0.017241379,0,0,0,0,0,0.008264463,0,0,0.00921659,0.021276596,0,0,0,0,0,0,0,0,0.001730104,0,0.125,0.090909091,0,0,0,0.001876173,0,0
system_support,0,0,0,0,0,0.00304878,0.001917546,0,0.018181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tabbar,0,0,0,0,0,0,0,0,0,0,0.002035278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
taglib,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
talend,0,0,0.013927577,0,0.024291498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcp,0,0,0,0,0,0,0,0.054545455,0,0,0,0.008450704,0,0,0.005128205,0.043478261,0,0,0,0,0.063492063,0,0,0,0,0,0,0,0,0,0,0
tdd,0,0.137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teambuild2010,0,0,0,0,0,0.007621951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
teamwork,0.004597701,0.002873563,0,0.034482759,0,0.009146341,0.001917546,0,0,0.016528926,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
team_oriented,0,0.002873563,0,0.017241379,0,0,0,0,0.036363636,0,0.000339213,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
team_player,0.004597701,0.002873563,0,0.017241379,0.008097166,0,0.000958773,0.054545455,0.018181818,0.016528926,0.000339213,0,0.00921659,0,0,0,0.142857143,0,0.056338028,0.095238095,0,0.086956522,0,0,0,0,0,0,0,0,0,0
technical_design,0.002298851,0.002873563,0,0.017241379,0,0,0,0,0.036363636,0.008264463,0.000339213,0,0.00921659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technical_experience,0.002298851,0,0,0,0,0,0,0,0.036363636,0.008264463,0,0.000256082,0.004608295,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technical_expertise,0,0,0.002785515,0.017241379,0.008097166,0.00304878,0,0,0,0,0.001017639,0.000512164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
technical_leadership,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.086956522,0,0,0,0,0,0,0,0,0,0
technical_skills,0,0,0,0.086206897,0.004048583,0,0,0,0,0,0,0.000256082,0.004608295,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telecommunication,0.002298851,0,0,0.034482759,0,0.00152439,0,0,0,0.008264463,0.002713704,0.000256082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
terminology,0.013793103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testing,0.009195402,0.112068966,0.005571031,0.206896552,0.020242915,0.006097561,0.001917546,0.072727273,0.090909091,0.033057851,0.001356852,0.000768246,0.147465438,0.063829787,0.01025641,0.086956522,0.142857143,0.666666667,0.14084507,0,0.206349206,0.130434783,0.010380623,0.013104251,0.023897059,0.058823529,0.016806723,0.004258717,0.015686274,0.008755472,0.003601441,0.015942826
testing_debugging,0,0,0,0.068965517,0.004048583,0,0,0,0,0,0,0,0,0.021276596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
testing_implementation_support,0,0,0,0.051724138,0,0.00304878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
textures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tfs,0.016091954,0.109195402,0,0,0,0.096036585,0,0,0,0,0,0.009475032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
theory,0,0,0,0,0,0,0,0,0,0,0,0.002560819,0,0,0,0,0,0,0,0,0,0,0.017877739,0.0330033,0.020833333,0.181818182,0.027210884,0.004524887,0.029629629,0.006253909,0.006802721,0.091900311
thinker,0.006896552,0,0,0.017241379,0.004048583,0,0,0,0,0.024793388,0.000339213,0,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
think_differently,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056338028,0,0,0.043478261,0,0,0,0,0,0,0,0,0,0
third-party,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorough,0.009195402,0.002873563,0,0.017241379,0,0.00152439,0,0,0,0.033057851,0.000339213,0.000512164,0.004608295,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorough_knowledge,0.009195402,0,0,0,0,0,0,0,0,0.033057851,0,0.000512164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thorough_understanding,0,0.002873563,0,0.017241379,0,0.00152439,0,0.018181818,0,0,0.000339213,0,0.004608295,0.042553191,0.002564103,0.043478261,0,0,0.028169014,0,0.063492063,0,0,0,0,0,0,0,0,0,0,0
three.js,0,0,0,0,0,0,0,0,0,0,0.001696065,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thrives,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
throttling,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
time_management_skills,0.006896552,0,0.005571031,0.017241379,0,0,0,0,0.036363636,0.024793388,0.000339213,0,0,0,0,0,0,0,0.084507042,0,0,0,0,0,0,0,0,0,0,0,0,0
tinymce,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
titanium,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tls,0,0,0,0,0,0,0,0,0,0,0,0.009475032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tomcat,0,0,0,0,0,0,0,0,0,0,0.001696065,0.048911652,0,0,0,0,0,0,0,0,0,0,0.003460208,0,0,0,0,0.004524887,0.022222222,0.000625,0,0.205607477
tpm,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
transformation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0.00461361,0.044554455,0.0625,0.090909091,0,0.331825038,0.244444444,0.003960678,0,0.017133957
tridion,0,0,0,0,0,0.010670732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trigger.io,0,0,0,0,0,0,0,0,0,0,0.005427408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
trigonometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truecrypt,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
truly_innovative,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
truly_innovative_digital_platform,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
truststore,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tsql,0,0,0.044568245,0,0,0,0,0,0,0,0,0.006402049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tuning,0,0,0,0,0,0,0,0.072727273,0,0,0,0,0,0,0,0,0,0,0.056338028,0,0,0,0,0,0,0,0,0,0,0,0,0
tunnel,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387755102,0,0,0.000625,0,0
twig,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twilio,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twitter,0,0,0.013927577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
two-factor-authentication,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uac,0,0,0,0,0,0,0,0,0,0,0,0.009987196,0.02764977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ubuntu,0.029885057,0,0,0,0,0,0,0,0,0,0,0.013316261,0.119815668,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
udp,0,0,0,0,0,0,0,0,0,0,0.002374491,0.005377721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ui-virtualization,0,0,0,0,0,0,0,0,0,0,0,0,0.032258065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uiimagepickercontroller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uiinterfaceorientation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uiview,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uiviewcontroller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uiwebview,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
umbraco,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uml,0,0.014367816,0,0.103448276,0,0.007621951,0,0,0,0,0,0,0,0.042553191,0,0,0,0,0.028169014,0,0.095238095,0,0.019031142,0.03960396,0.03125,0.272727273,0,0.031674208,0.088888889,0.010631645,0,0.158878505
understanding_software_development,0.002298851,0.002873563,0,0.017241379,0,0.00152439,0,0,0.018181818,0.008264463,0,0,0.004608295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
understand_client_perspectives,0.006896552,0,0,0,0,0,0,0,0,0.024793388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unit-testing,0,0.068965517,0,0,0,0.009146341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unity3d,0,0,0,0,0,0,0,0,0,0,0.003731343,0,0,0,0.069230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unityscript,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unix,0,0,0,0.25862069,0.012145749,0,0,0.254545455,0.018181818,0,0.000339213,0.016901408,0.036866359,0.127659574,0,0,0,0.2,0,0,0.031746032,0,0.006673257,0.010608204,0.120535714,0.194805195,0.002915452,0.005817712,0.022222222,0.010184881,0.364431487,0.020694259
unix_linux,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0,0,0,0,0,0.066666667,0,0,0.015873016,0,0,0,0,0,0,0,0,0,0,0
uploadify,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
url-encoding,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
url-rewriting,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
usage-statistics,0,0,0.022284123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-accounts,0,0,0,0,0,0,0,0,0,0,0,0.005121639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-authentication,0,0,0,0,0,0,0,0,0,0,0,0.002560819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-controls,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-experience,0.002298851,0.005747126,0,0,0,0.00152439,0,0,0.018181818,0.008264463,0.00339213,0.004097311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-input,0,0,0,0,0,0,0,0,0,0,0,0.007426376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-interface,0,0,0,0,0,0.016768293,0,0,0,0,0,0.005889885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-management,0,0,0,0,0,0,0,0,0,0,0,0.003585147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-permissions,0,0,0,0,0,0,0,0,0,0,0,0.002048656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
user-roles,0,0,0,0,0,0,0,0,0,0,0,0.002816901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
using_latest_services_technologies,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14084507,0,0,0,0,0,0,0,0,0,0,0,0,0
utf-8,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uuid,0,0,0,0,0,0,0,0,0,0,0,0.002304738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vagrant,0,0,0,0,0,0,0,0,0,0,0,0,0.082949309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vb.net,0,0,0,0,0,0.009146341,0,0,0,0,0.006105834,0.031754161,0,0,0,0,0,0,0,0,0,0,0.029411765,0.024752475,0,0.090909091,0,0.004524887,0.177777778,0.011257036,0,0.186915888
vb6,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vba,0,0,0,0,0,0,0,0,0,0,0,0.005121639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbox,0,0,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vbscript,0,0,0,0,0,0,0,0,0,0,0,0.003329065,0,0,0,0,0,0,0,0,0,0,0.031141869,0.024752475,0.15625,0.272727273,0,0.013574661,0.133333333,0.018761726,0.040816327,0.126168224
vdi,0,0,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
venture_capital,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014084507,0.19047619,0.015873016,0,0,0,0,0,0,0,0,0,0,0
veracode,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
verbal_communication_skills,0,0.00862069,0.002785515,0.068965517,0,0.00152439,0.001917546,0.018181818,0.036363636,0,0,0,0,0,0.002564103,0,0.142857143,0,0,0,0.015873016,0.043478261,0,0,0,0,0,0,0,0,0,0
verbal_written_communication_skills,0.011494253,0,0.002785515,0.017241379,0.004048583,0,0,0.272727273,0,0.041322314,0,0.000256082,0.013824885,0.063829787,0,0,0.142857143,0,0.056338028,0,0.031746032,0,0,0,0,0,0,0,0,0,0,0
version-control,0,0.037356322,0,0,0,0.111280488,0,0,0,0,0,0.006914213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
versioning,0,0,0,0,0,0.019817073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vhd,0,0,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
video,0,0,0,0,0,0,0,0.472727273,0,0,0,0,0,0,0.051282051,0,0.142857143,0,0,0.047619048,0.015873016,0,0.017301038,0.024752475,0,0.181818182,0,0,0,0.001876173,0,0.014018692
view,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
viewstate,0,0,0,0,0,0,0,0,0,0,0,0.004097311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vim,0,0,0,0,0,0.007621951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virtual-machine,0.048275862,0,0,0,0,0,0,0,0,0,0,0.001792574,0.737327189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virtual-pc,0,0,0,0,0,0,0,0,0,0,0,0,0.119815668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virtualbox,0,0,0,0,0,0,0,0,0,0,0,0,0.474654378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
virtualization,0.089655172,0,0,0.068965517,0,0.00152439,0,0,0,0,0,0.003585147,0.184331797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visio,0.004597701,0.002873563,0,0,0,0,0,0,0.072727273,0.016528926,0,0,0,0,0,0,0,0,0,0,0,0,0.058823529,0.099009901,0.34375,0.636363636,0.040816327,0.018099548,0.088888889,0.001250782,0,0.018691589
visual-c++,0,0,0,0,0,0,0,0,0,0,0,0.003329065,0,0,0.01025641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visual-studio,0.057471264,0,0.066852368,0,0,0.094512195,0,0,0,0,0.007462687,0.017413572,0.059907834,0,0.017948718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
visualization,0,0.002873563,0.030640669,0.017241379,0.012145749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vmware,0.027586207,0,0,0.068965517,0,0,0,0,0,0,0,0.000256082,1,0,0,0,0,0,0,0,0,0,0.055363322,0.034653465,0,0.454545455,0.142857143,0.018099548,0,0.05065666,0.12244898,0
vpn,0.011494253,0,0,0,0,0,0,0,0,0,0,0.005377721,0,0,0,0,0,0,0,0,0,0,0.000865052,0.001237624,0,0.090909091,0.265306123,0.001131222,0,0.000468946,0,0
vps,0.029885057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vsphere,0,0,0,0,0,0,0,0,0,0,0,0,0.023041475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vtiger,0,0,0,0,0,0,0.021093001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vuforia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w3c,0,0,0,0,0,0,0,0,0,0,0.001696065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wap,0,0,0,0,0,0,0,0,0,0,0.009158752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
war,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcf,0.059770115,0,0,0,0,0.06554878,0.005752637,0,0,0,0.008141113,0.149295775,0,0,0,0,0,0,0,0,0,0,0.001730104,0.00990099,0,0,0,0,0.066666667,0.008130081,0,0.08411215
wcf-binding,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcf-client,0,0,0,0,0,0,0,0,0,0,0,0.00128041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcf-data-services,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wcf-security,0,0,0,0,0,0,0,0,0,0,0,0.014340589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-analytics,0,0,0.17270195,0,0.004048583,0,0,0,0,0,0,0,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-analytics-tools,0,0,0.066852368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-api,0,0,0,0,0,0,0,0,0,0,0,0.003585147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-applications,0,0.002873563,0.030640669,0,0,0.015243902,0,0.072727273,0.018181818,0,0,0.080665813,0,0.319148936,0,0.086956522,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0
web-config,0,0,0,0,0,0,0,0,0,0,0,0.016389245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-deployment,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-security,0,0,0,0,0,0,0,0,0,0,0.001696065,0.122663252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web-services,0.110344828,0,0.016713092,0.086206897,0.016194332,0.024390244,0.025886865,0.072727273,0.036363636,0,0.027137042,0.147247119,0,0.14893617,0,0,0,0,0.112676056,0.047619048,0.079365079,0.043478261,0,0,0,0,0,0,0,0,0,0
web-sql,0,0,0,0,0,0,0,0,0,0,0.003731343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web.xml,0,0,0,0,0,0,0,0,0,0,0,0.006145967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webcam,0,0,0,0,0,0,0,0,0,0,0,0.001792574,0,0,0.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webclient,0,0,0,0,0,0,0,0,0,0,0,0.002816901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webdav,0.011494253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webforms,0,0,0,0,0,0,0,0,0,0,0,0.009987196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webgl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005128205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webkit,0,0,0,0,0,0,0,0,0,0,0.023744912,0.001792574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webmatrix,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webos,0,0,0,0,0,0,0,0,0,0,0.002035278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
webservice-client,0,0,0,0,0,0,0,0,0,0,0,0.001536492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
websocket,0,0,0,0,0,0,0,0,0,0,0,0.006402049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
websphere,0,0.002873563,0.002785515,0.086206897,0,0,0,0,0.018181818,0,0,0.012548015,0,0,0,0,0,0,0,0,0,0,0.003027682,0.003712871,0.0859375,0.045454546,0,0.004524887,0,0.005315822,0.010204082,0.023364486
websphere-mq,0,0,0,0,0,0,0,0,0,0,0,0.003841229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
web_based,0,0,0,0,0,0,0,0.054545455,0,0,0,0,0,0,0.002564103,0,0.142857143,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
